basket_green_t1,6703.0,7822.0,7001.0,173.0,38.0,255.0
basket_green_t2,6162.0,7470.0,6829.0,168.0,41.0,251.0
basket_green_t3,6032.0,7173.0,7232.0,174.0,43.0,249.0
basket_green_t4,6216.0,7722.0,7188.0,171.0,40.0,248.0
basket_green_t5,5983.0,7343.0,7317.0,170.0,41.0,255.0
basket_handle_t1,8539.0,10086.0,9332.0,167.0,43.0,255.0
basket_handle_t2,4741.0,9022.0,9538.0,172.0,42.0,255.0
basket_handle_t3,7500.0,12421.0,12237.0,176.0,41.0,255.0
basket_handle_t4,6376.0,8762.0,7727.0,178.0,47.0,255.0
basket_handle_t5,6263.0,10602.0,8359.0,170.0,47.0,255.0
basket_semicircle_t1,8715.0,10122.0,9510.0,182.0,47.0,255.0
basket_semicircle_t2,8736.0,10601.0,9695.0,174.0,44.0,255.0
basket_semicircle_t3,8207.0,9883.0,9398.0,170.0,47.0,255.0
basket_semicircle_t4,8510.0,10809.0,8372.0,165.0,45.0,255.0
basket_semicircle_t5,8609.0,11538.0,9529.0,177.0,44.0,255.0
bigstuffedanimal_bear_t1,16984.0,7705.0,14805.0,169.0,43.0,255.0
bigstuffedanimal_bear_t2,12926.0,15189.0,12680.0,172.0,47.0,255.0
bigstuffedanimal_bear_t3,12765.0,13906.0,12537.0,167.0,47.0,255.0
bigstuffedanimal_bear_t4,12407.0,16009.0,12767.0,169.0,42.0,255.0
bigstuffedanimal_bear_t5,11785.0,6765.0,14952.0,166.0,42.0,255.0
bigstuffedanimal_bunny_t1,11910.0,15538.0,13141.0,95.0,47.0,255.0
bigstuffedanimal_bunny_t2,11076.0,14249.0,14454.0,163.0,46.0,255.0
bigstuffedanimal_bunny_t3,14239.0,15224.0,11258.0,168.0,42.0,255.0
bigstuffedanimal_bunny_t4,13703.0,10003.0,16995.0,168.0,47.0,165.0
bigstuffedanimal_bunny_t5,12002.0,14987.0,13547.0,169.0,38.0,255.0
bigstuffedanimal_frog_t1,13899.0,8204.0,9495.0,166.0,45.0,255.0
bigstuffedanimal_frog_t2,13562.0,12062.0,9495.0,170.0,48.0,255.0
bigstuffedanimal_frog_t3,12304.0,13043.0,12905.0,173.0,47.0,255.0
bigstuffedanimal_frog_t4,10966.0,14426.0,14128.0,168.0,46.0,255.0
bigstuffedanimal_frog_t5,12548.0,8979.0,9352.0,162.0,43.0,255.0
bigstuffedanimal_pink_dog_t1,11111.0,9119.0,15094.0,171.0,45.0,255.0
bigstuffedanimal_pink_dog_t2,12165.0,8362.0,14167.0,172.0,48.0,255.0
bigstuffedanimal_pink_dog_t3,12226.0,14265.0,14267.0,171.0,46.0,255.0
bigstuffedanimal_pink_dog_t4,14905.0,12867.0,10312.0,168.0,41.0,255.0
bigstuffedanimal_pink_dog_t5,16988.0,8305.0,12752.0,166.0,46.0,255.0
bigstuffedanimal_tan_dog_t1,16992.0,15769.0,15127.0,166.0,44.0,255.0
bigstuffedanimal_tan_dog_t2,15140.0,11400.0,11817.0,170.0,46.0,255.0
bigstuffedanimal_tan_dog_t3,12647.0,14805.0,15302.0,170.0,47.0,255.0
bigstuffedanimal_tan_dog_t4,13402.0,14406.0,13984.0,167.0,47.0,255.0
bigstuffedanimal_tan_dog_t5,15004.0,11064.0,14090.0,166.0,43.0,255.0
bottle_fuse_t1,13536.0,14314.0,9878.0,182.0,48.0,255.0
bottle_fuse_t2,11720.0,12033.0,14221.0,151.0,48.0,255.0
bottle_fuse_t3,12982.0,8978.0,14339.0,169.0,42.0,255.0
bottle_fuse_t4,12474.0,14006.0,14402.0,158.0,42.0,255.0
bottle_fuse_t5,13476.0,13958.0,11061.0,177.0,38.0,255.0
bottle_google_t1,11073.0,12987.0,12894.0,161.0,45.0,255.0
bottle_google_t2,10774.0,12573.0,12651.0,159.0,37.0,255.0
bottle_google_t3,10470.0,12871.0,13031.0,161.0,47.0,255.0
bottle_google_t4,10872.0,12879.0,13086.0,158.0,39.0,255.0
bottle_google_t5,11394.0,12561.0,12885.0,159.0,44.0,255.0
bottle_green_t1,11802.0,12602.0,12820.0,165.0,44.0,255.0
bottle_green_t2,12242.0,12621.0,11402.0,173.0,44.0,255.0
bottle_green_t3,11281.0,12501.0,12760.0,164.0,48.0,255.0
bottle_green_t4,11758.0,12422.0,12821.0,174.0,45.0,255.0
bottle_green_t5,11927.0,12442.0,12659.0,177.0,39.0,255.0
bottle_red_t1,12409.0,9078.0,14743.0,166.0,42.0,255.0
bottle_red_t2,13194.0,14424.0,15024.0,166.0,46.0,255.0
bottle_red_t3,13919.0,14323.0,9545.0,176.0,43.0,255.0
bottle_red_t4,13778.0,9163.0,12930.0,177.0,45.0,255.0
bottle_red_t5,12819.0,14299.0,14919.0,158.0,43.0,255.0
bottle_sobe_t1,12397.0,13605.0,13867.0,161.0,40.0,255.0
bottle_sobe_t2,12032.0,13702.0,13969.0,162.0,47.0,255.0
bottle_sobe_t3,12234.0,13717.0,13646.0,164.0,44.0,255.0
bottle_sobe_t4,13544.0,10397.0,11207.0,175.0,42.0,255.0
bottle_sobe_t5,11782.0,13761.0,13926.0,162.0,44.0,255.0
cannedfood_chili_t1,10582.0,12559.0,12846.0,162.0,43.0,255.0
cannedfood_chili_t2,10881.0,12572.0,12811.0,166.0,48.0,255.0
cannedfood_chili_t3,9866.0,12582.0,12636.0,162.0,43.0,255.0
cannedfood_chili_t4,10799.0,12559.0,12943.0,163.0,42.0,255.0
cannedfood_chili_t5,11425.0,12542.0,13029.0,163.0,43.0,255.0
cannedfood_cowboy_cookout_t1,11486.0,13607.0,13840.0,162.0,44.0,255.0
cannedfood_cowboy_cookout_t2,11850.0,13795.0,13908.0,164.0,47.0,255.0
cannedfood_cowboy_cookout_t3,12326.0,9190.0,13970.0,165.0,45.0,255.0
cannedfood_cowboy_cookout_t4,12983.0,13201.0,11030.0,182.0,48.0,255.0
cannedfood_cowboy_cookout_t5,11707.0,13422.0,13713.0,159.0,48.0,255.0
cannedfood_soup_t1,13632.0,12379.0,10089.0,182.0,47.0,255.0
cannedfood_soup_t2,12212.0,14342.0,14641.0,161.0,47.0,255.0
cannedfood_soup_t3,12738.0,14334.0,14722.0,158.0,46.0,255.0
cannedfood_soup_t4,12598.0,12552.0,14748.0,159.0,40.0,255.0
cannedfood_soup_t5,12635.0,14123.0,14692.0,160.0,42.0,255.0
cannedfood_tomatoes_t1,10275.0,10300.0,13585.0,169.0,40.0,255.0
cannedfood_tomatoes_t2,12071.0,13320.0,13819.0,162.0,43.0,255.0
cannedfood_tomatoes_t3,11748.0,13446.0,13906.0,161.0,47.0,255.0
cannedfood_tomatoes_t4,11975.0,10158.0,13813.0,166.0,46.0,255.0
cannedfood_tomatoes_t5,11865.0,13347.0,13459.0,163.0,41.0,255.0
cannedfood_tomato_paste_t1,14164.0,15497.0,16013.0,160.0,47.0,255.0
cannedfood_tomato_paste_t2,14790.0,12297.0,10176.0,170.0,47.0,255.0
cannedfood_tomato_paste_t3,13747.0,15639.0,15899.0,161.0,43.0,255.0
cannedfood_tomato_paste_t4,13312.0,13647.0,15559.0,160.0,40.0,255.0
cannedfood_tomato_paste_t5,14515.0,15084.0,16039.0,160.0,43.0,255.0
can_arizona_t1,13262.0,13715.0,14360.0,167.0,47.0,255.0
can_arizona_t2,13441.0,10883.0,9942.0,175.0,43.0,255.0
can_arizona_t3,12977.0,13504.0,14230.0,163.0,43.0,255.0
can_arizona_t4,13280.0,13718.0,14411.0,164.0,48.0,255.0
can_arizona_t5,13649.0,13860.0,10877.0,170.0,43.0,255.0
can_coke_t1,14187.0,13927.0,15411.0,163.0,48.0,255.0
can_coke_t2,13014.0,14029.0,11895.0,167.0,37.0,255.0
can_coke_t3,13677.0,14105.0,15541.0,166.0,45.0,255.0
can_coke_t4,14142.0,14136.0,15591.0,172.0,44.0,255.0
can_coke_t5,13900.0,13994.0,15537.0,164.0,48.0,255.0
can_red_bull_large_t1,15271.0,15082.0,12552.0,170.0,44.0,255.0
can_red_bull_large_t2,14773.0,12376.0,16288.0,161.0,45.0,255.0
can_red_bull_large_t3,14910.0,15064.0,16279.0,165.0,43.0,255.0
can_red_bull_large_t4,14998.0,14943.0,16439.0,164.0,48.0,255.0
can_red_bull_large_t5,15066.0,14897.0,11463.0,166.0,46.0,255.0
can_red_bull_small_t1,15114.0,15426.0,16440.0,165.0,44.0,255.0
can_red_bull_small_t2,15243.0,15523.0,16977.0,169.0,42.0,255.0
can_red_bull_small_t3,15090.0,15384.0,13751.0,162.0,46.0,255.0
can_red_bull_small_t4,15253.0,15482.0,16250.0,165.0,41.0,255.0
can_red_bull_small_t5,14438.0,15663.0,16184.0,173.0,38.0,255.0
can_starbucks_t1,13590.0,12264.0,15168.0,164.0,47.0,255.0
can_starbucks_t2,13434.0,14015.0,15411.0,161.0,45.0,255.0
can_starbucks_t3,14134.0,14098.0,15608.0,166.0,45.0,255.0
can_starbucks_t4,14427.0,9166.0,11361.0,182.0,44.0,255.0
can_starbucks_t5,12823.0,11766.0,14829.0,173.0,44.0,255.0
cone_1_t1,14987.0,14666.0,15806.0,169.0,42.0,255.0
cone_1_t2,15513.0,13584.0,10942.0,170.0,43.0,255.0
cone_1_t3,14754.0,14723.0,15682.0,161.0,43.0,255.0
cone_1_t4,15469.0,14902.0,11902.0,168.0,38.0,255.0
cone_1_t5,15066.0,14918.0,16057.0,159.0,45.0,255.0
cone_2_t1,14585.0,12192.0,12481.0,180.0,44.0,255.0
cone_2_t2,14071.0,14063.0,14955.0,160.0,44.0,255.0
cone_2_t3,14522.0,10256.0,14419.0,176.0,42.0,255.0
cone_2_t4,14110.0,14207.0,15013.0,165.0,39.0,255.0
cone_2_t5,14275.0,10314.0,11660.0,163.0,42.0,255.0
cone_3_t1,11470.0,11849.0,12199.0,168.0,44.0,255.0
cone_3_t2,12335.0,9980.0,9923.0,179.0,42.0,255.0
cone_3_t3,11267.0,11681.0,12176.0,168.0,48.0,255.0
cone_3_t4,10855.0,10759.0,12273.0,172.0,48.0,255.0
cone_3_t5,11294.0,11820.0,12145.0,174.0,48.0,255.0
cone_4_t1,11252.0,11838.0,12223.0,172.0,47.0,255.0
cone_4_t2,8345.0,10178.0,12600.0,163.0,45.0,255.0
cone_4_t3,10760.0,11620.0,12170.0,163.0,48.0,255.0
cone_4_t4,11653.0,12038.0,12105.0,170.0,46.0,255.0
cone_4_t5,12048.0,8976.0,11188.0,174.0,47.0,255.0
cone_5_t1,10488.0,11374.0,11739.0,163.0,42.0,255.0
cone_5_t2,10670.0,11374.0,11741.0,167.0,48.0,255.0
cone_5_t3,10844.0,11532.0,11880.0,166.0,44.0,255.0
cone_5_t4,9796.0,10312.0,11783.0,148.0,40.0,255.0
cone_5_t5,10678.0,11463.0,11788.0,164.0,37.0,255.0
cup_blue_t1,15514.0,15283.0,10073.0,175.0,42.0,255.0
cup_blue_t2,12396.0,15525.0,15938.0,170.0,48.0,255.0
cup_blue_t3,11022.0,9019.0,15719.0,169.0,48.0,255.0
cup_blue_t4,13478.0,15545.0,16018.0,164.0,46.0,255.0
cup_blue_t5,14026.0,15282.0,9449.0,163.0,47.0,255.0
cup_isu_t1,13064.0,15046.0,13124.0,173.0,46.0,255.0
cup_isu_t2,12003.0,12217.0,15361.0,158.0,43.0,255.0
cup_isu_t3,14221.0,14806.0,12590.0,179.0,46.0,255.0
cup_isu_t4,13508.0,15104.0,15483.0,165.0,41.0,255.0
cup_isu_t5,13531.0,10950.0,10305.0,177.0,48.0,255.0
cup_metal_t1,12768.0,15303.0,14963.0,164.0,48.0,255.0
cup_metal_t2,13263.0,12303.0,14679.0,173.0,44.0,255.0
cup_metal_t3,13146.0,14642.0,14802.0,173.0,45.0,255.0
cup_metal_t4,12783.0,12363.0,10180.0,170.0,44.0,255.0
cup_metal_t5,12099.0,15084.0,14884.0,162.0,43.0,255.0
cup_paper_green_t1,12384.0,14804.0,15121.0,165.0,43.0,255.0
cup_paper_green_t2,14228.0,14644.0,12459.0,180.0,46.0,255.0
cup_paper_green_t3,12905.0,14442.0,15041.0,168.0,45.0,255.0
cup_paper_green_t4,12475.0,10803.0,15028.0,167.0,42.0,255.0
cup_paper_green_t5,13560.0,14484.0,15031.0,168.0,48.0,255.0
cup_yellow_t1,12409.0,15334.0,14953.0,157.0,45.0,255.0
cup_yellow_t2,12534.0,12454.0,14864.0,158.0,42.0,255.0
cup_yellow_t3,11596.0,15139.0,14454.0,160.0,46.0,255.0
cup_yellow_t4,11056.0,10368.0,14210.0,165.0,45.0,255.0
cup_yellow_t5,12397.0,15000.0,14690.0,161.0,47.0,255.0
eggcoloringcup_blue_t1,8903.0,10159.0,13742.0,157.0,41.0,255.0
eggcoloringcup_blue_t2,8146.0,10138.0,14679.0,160.0,42.0,255.0
eggcoloringcup_blue_t3,11364.0,13636.0,12336.0,171.0,42.0,255.0
eggcoloringcup_blue_t4,9587.0,10337.0,14774.0,164.0,47.0,255.0
eggcoloringcup_blue_t5,11970.0,10028.0,14492.0,166.0,43.0,255.0
eggcoloringcup_green_t1,12926.0,19809.0,14034.0,174.0,43.0,255.0
eggcoloringcup_green_t2,11533.0,14357.0,14211.0,168.0,43.0,255.0
eggcoloringcup_green_t3,8956.0,9210.0,14952.0,161.0,46.0,255.0
eggcoloringcup_green_t4,11272.0,15025.0,14822.0,167.0,43.0,255.0
eggcoloringcup_green_t5,13347.0,10043.0,11774.0,168.0,43.0,255.0
eggcoloringcup_orange_t1,10067.0,8050.0,12715.0,170.0,42.0,255.0
eggcoloringcup_orange_t2,11744.0,14459.0,13902.0,170.0,43.0,255.0
eggcoloringcup_orange_t3,13777.0,9042.0,9557.0,175.0,48.0,255.0
eggcoloringcup_orange_t4,12815.0,8219.0,11820.0,179.0,41.0,255.0
eggcoloringcup_orange_t5,11714.0,14983.0,14323.0,166.0,48.0,255.0
eggcoloringcup_pink_t1,11910.0,14707.0,14267.0,168.0,48.0,255.0
eggcoloringcup_pink_t2,13717.0,11445.0,10095.0,176.0,46.0,255.0
eggcoloringcup_pink_t3,11735.0,14879.0,14401.0,161.0,46.0,255.0
eggcoloringcup_pink_t4,13827.0,14356.0,10158.0,176.0,48.0,255.0
eggcoloringcup_pink_t5,12370.0,9306.0,14644.0,169.0,43.0,255.0
eggcoloringcup_yellow_t1,10947.0,14579.0,14383.0,161.0,46.0,255.0
eggcoloringcup_yellow_t2,12398.0,19869.0,14757.0,163.0,46.0,255.0
eggcoloringcup_yellow_t3,14185.0,14982.0,10776.0,186.0,48.0,255.0
eggcoloringcup_yellow_t4,12795.0,13582.0,14106.0,173.0,43.0,255.0
eggcoloringcup_yellow_t5,13026.0,8861.0,11620.0,182.0,43.0,255.0
egg_cardboard_t1,13594.0,17138.0,9489.0,181.0,47.0,255.0
egg_cardboard_t2,10308.0,14185.0,14042.0,157.0,45.0,255.0
egg_cardboard_t3,13167.0,10078.0,13750.0,177.0,42.0,255.0
egg_cardboard_t4,12194.0,11482.0,11058.0,167.0,52.0,255.0
egg_cardboard_t5,13854.0,13941.0,12284.0,169.0,48.0,255.0
egg_plastic_wrap_t1,18344.0,10371.0,14336.0,160.0,47.0,255.0
egg_plastic_wrap_t2,15006.0,14722.0,13884.0,165.0,43.0,255.0
egg_plastic_wrap_t3,18344.0,9102.0,14265.0,163.0,47.0,255.0
egg_plastic_wrap_t4,18185.0,13842.0,14458.0,161.0,46.0,255.0
egg_plastic_wrap_t5,18331.0,8949.0,14445.0,160.0,47.0,255.0
egg_rough_styrofoam_t1,15001.0,9026.0,14370.0,156.0,47.0,255.0
egg_rough_styrofoam_t2,13520.0,13963.0,9481.0,160.0,40.0,255.0
egg_rough_styrofoam_t3,13890.0,14462.0,9459.0,182.0,42.0,255.0
egg_rough_styrofoam_t4,18328.0,12142.0,14391.0,153.0,47.0,255.0
egg_rough_styrofoam_t5,13937.0,13924.0,13690.0,156.0,38.0,255.0
egg_smooth_styrofoam_t1,14114.0,9468.0,9536.0,182.0,41.0,255.0
egg_smooth_styrofoam_t2,12780.0,11925.0,12921.0,173.0,44.0,255.0
egg_smooth_styrofoam_t3,13458.0,10924.0,9450.0,177.0,42.0,255.0
egg_smooth_styrofoam_t4,11297.0,11387.0,12586.0,163.0,39.0,255.0
egg_smooth_styrofoam_t5,11881.0,12104.0,11949.0,161.0,44.0,255.0
egg_wood_t1,11265.0,11062.0,10979.0,168.0,39.0,247.0
egg_wood_t2,12781.0,14465.0,14117.0,178.0,45.0,255.0
egg_wood_t3,10364.0,12139.0,14036.0,147.0,44.0,255.0
egg_wood_t4,10786.0,11560.0,13747.0,160.0,44.0,255.0
egg_wood_t5,13583.0,13465.0,12017.0,173.0,43.0,255.0
medicine_ampicillin_t1,14154.0,15764.0,16422.0,162.0,44.0,255.0
medicine_ampicillin_t2,14392.0,15597.0,10822.0,188.0,43.0,255.0
medicine_ampicillin_t3,12444.0,16322.0,16103.0,159.0,48.0,255.0
medicine_ampicillin_t4,14313.0,11471.0,16152.0,166.0,47.0,255.0
medicine_ampicillin_t5,13782.0,16137.0,16370.0,160.0,47.0,255.0
medicine_aspirin_t1,14755.0,15749.0,16386.0,164.0,43.0,255.0
medicine_aspirin_t2,14996.0,15541.0,9943.0,167.0,41.0,255.0
medicine_aspirin_t3,14579.0,16021.0,16378.0,162.0,48.0,255.0
medicine_aspirin_t4,14737.0,11567.0,10558.0,166.0,43.0,255.0
medicine_aspirin_t5,14549.0,15740.0,16395.0,157.0,46.0,255.0
medicine_bilberry_extract_t1,14130.0,16046.0,16328.0,160.0,48.0,255.0
medicine_bilberry_extract_t2,14899.0,15560.0,16418.0,162.0,46.0,255.0
medicine_bilberry_extract_t3,14932.0,15161.0,11288.0,168.0,45.0,255.0
medicine_bilberry_extract_t4,14284.0,15862.0,16406.0,159.0,42.0,255.0
medicine_bilberry_extract_t5,15082.0,15544.0,10627.0,181.0,45.0,255.0
medicine_calcium_t1,0.0,14907.0,15457.0,163.0,41.0,255.0
medicine_calcium_t2,13543.0,15023.0,15450.0,164.0,45.0,255.0
medicine_calcium_t3,13951.0,14825.0,15478.0,162.0,42.0,255.0
medicine_calcium_t4,14183.0,14247.0,11319.0,172.0,44.0,255.0
medicine_calcium_t5,13389.0,15047.0,15416.0,163.0,41.0,255.0
medicine_flaxseed_oil_t1,13182.0,14281.0,14718.0,166.0,46.0,255.0
medicine_flaxseed_oil_t2,12108.0,11552.0,14504.0,170.0,51.0,255.0
medicine_flaxseed_oil_t3,13461.0,14035.0,14722.0,173.0,43.0,255.0
medicine_flaxseed_oil_t4,13395.0,14015.0,10074.0,178.0,47.0,255.0
medicine_flaxseed_oil_t5,12759.0,14383.0,14722.0,163.0,43.0,255.0
metal_flower_cylinder_t1,7743.0,9104.0,14107.0,163.0,49.0,255.0
metal_flower_cylinder_t2,10438.0,12699.0,12873.0,160.0,37.0,255.0
metal_flower_cylinder_t3,11998.0,9322.0,13317.0,178.0,41.0,255.0
metal_flower_cylinder_t4,9975.0,9023.0,13359.0,165.0,48.0,255.0
metal_flower_cylinder_t5,11930.0,12501.0,12998.0,170.0,48.0,255.0
metal_food_can_t1,9755.0,11579.0,10786.0,167.0,45.0,255.0
metal_food_can_t2,10080.0,9020.0,11070.0,166.0,44.0,255.0
metal_food_can_t3,9703.0,10726.0,11003.0,165.0,42.0,255.0
metal_food_can_t4,9235.0,11263.0,11458.0,156.0,41.0,255.0
metal_food_can_t5,9737.0,10470.0,10862.0,169.0,47.0,255.0
metal_mix_covered_cup_t1,11987.0,13320.0,13589.0,161.0,42.0,255.0
metal_mix_covered_cup_t2,12282.0,13333.0,13595.0,163.0,44.0,255.0
metal_mix_covered_cup_t3,12032.0,13517.0,13869.0,159.0,38.0,255.0
metal_mix_covered_cup_t4,13226.0,13256.0,13648.0,192.0,46.0,255.0
metal_mix_covered_cup_t5,12002.0,13490.0,13875.0,159.0,63.0,255.0
metal_tea_jar_t1,11153.0,12531.0,12837.0,162.0,46.0,255.0
metal_tea_jar_t2,10977.0,6782.0,12402.0,172.0,46.0,255.0
metal_tea_jar_t3,10432.0,12471.0,12638.0,159.0,47.0,255.0
metal_tea_jar_t4,11027.0,12066.0,12169.0,160.0,43.0,255.0
metal_tea_jar_t5,11337.0,12367.0,12635.0,164.0,44.0,255.0
metal_thermos_t1,12995.0,13477.0,12534.0,181.0,42.0,255.0
metal_thermos_t2,10561.0,11567.0,13728.0,176.0,49.0,255.0
metal_thermos_t3,11752.0,13573.0,13746.0,164.0,42.0,255.0
metal_thermos_t4,11751.0,13546.0,13802.0,158.0,41.0,255.0
metal_thermos_t5,12195.0,13498.0,13706.0,163.0,45.0,255.0
noodle_1_t1,12670.0,12295.0,9802.0,174.0,63.0,255.0
noodle_1_t2,11118.0,13924.0,13639.0,160.0,47.0,255.0
noodle_1_t3,11310.0,14044.0,13779.0,163.0,46.0,255.0
noodle_1_t4,11415.0,13705.0,13362.0,163.0,48.0,255.0
noodle_1_t5,11688.0,14105.0,13904.0,164.0,42.0,255.0
noodle_2_t1,11817.0,11623.0,13223.0,162.0,42.0,255.0
noodle_2_t2,12758.0,15404.0,9450.0,179.0,45.0,255.0
noodle_2_t3,11368.0,13621.0,13695.0,165.0,48.0,255.0
noodle_2_t4,12661.0,14265.0,11228.0,183.0,44.0,255.0
noodle_2_t5,10573.0,10431.0,12277.0,165.0,46.0,242.0
noodle_3_t1,12026.0,13322.0,13116.0,171.0,48.0,255.0
noodle_3_t2,11895.0,14185.0,11688.0,170.0,47.0,255.0
noodle_3_t3,9677.0,9662.0,13067.0,157.0,48.0,255.0
noodle_3_t4,11531.0,9004.0,13004.0,178.0,47.0,255.0
noodle_3_t5,11690.0,13940.0,13624.0,167.0,44.0,255.0
noodle_4_t1,11317.0,13405.0,13020.0,163.0,48.0,255.0
noodle_4_t2,11302.0,13601.0,13702.0,168.0,39.0,255.0
noodle_4_t3,12512.0,10380.0,9964.0,184.0,43.0,255.0
noodle_4_t4,0.0,13204.0,13202.0,184.0,43.0,255.0
noodle_4_t5,11301.0,13606.0,13681.0,168.0,43.0,255.0
noodle_5_t1,11635.0,13646.0,13540.0,167.0,42.0,255.0
noodle_5_t2,12263.0,15065.0,9607.0,172.0,48.0,255.0
noodle_5_t3,11588.0,9121.0,13082.0,172.0,47.0,255.0
noodle_5_t4,11359.0,13285.0,13661.0,170.0,45.0,255.0
noodle_5_t5,12358.0,14005.0,10130.0,164.0,43.0,255.0
no_object_t1,18329.0,19824.0,16056.0,157.0,47.0,255.0
no_object_t2,18153.0,19825.0,16031.0,157.0,45.0,255.0
no_object_t3,18340.0,19826.0,16022.0,157.0,44.0,255.0
no_object_t4,18344.0,19826.0,16053.0,157.0,46.0,255.0
no_object_t5,0.0,19826.0,16052.0,157.0,46.0,255.0
pasta_cremette_t1,10549.0,10258.0,14199.0,175.0,45.0,255.0
pasta_cremette_t2,10254.0,14238.0,11289.0,165.0,42.0,255.0
pasta_cremette_t3,11133.0,14462.0,10765.0,165.0,46.0,255.0
pasta_cremette_t4,8838.0,10012.0,15266.0,164.0,41.0,255.0
pasta_cremette_t5,11315.0,13084.0,12282.0,168.0,48.0,255.0
pasta_macaroni_t1,9282.0,11725.0,15688.0,170.0,42.0,255.0
pasta_macaroni_t2,9040.0,9287.0,16023.0,168.0,47.0,255.0
pasta_macaroni_t3,11884.0,12943.0,12320.0,172.0,47.0,255.0
pasta_macaroni_t4,3694.0,13386.0,12538.0,151.0,45.0,1.0
pasta_macaroni_t5,11423.0,11558.0,11726.0,169.0,48.0,255.0
pasta_penne_t1,10364.0,12144.0,11384.0,166.0,48.0,255.0
pasta_penne_t2,9163.0,10454.0,14556.0,169.0,47.0,255.0
pasta_penne_t3,9521.0,11520.0,14361.0,171.0,47.0,255.0
pasta_penne_t4,9581.0,10502.0,14268.0,156.0,43.0,255.0
pasta_penne_t5,10922.0,10166.0,12952.0,178.0,47.0,255.0
pasta_pipette_t1,10237.0,11286.0,10757.0,169.0,41.0,255.0
pasta_pipette_t2,10359.0,11944.0,10273.0,167.0,41.0,255.0
pasta_pipette_t3,8937.0,11605.0,13960.0,171.0,42.0,255.0
pasta_pipette_t4,10498.0,11060.0,12378.0,170.0,42.0,255.0
pasta_pipette_t5,10281.0,11942.0,11197.0,169.0,43.0,255.0
pasta_rotini_t1,7566.0,10298.0,14401.0,176.0,47.0,255.0
pasta_rotini_t2,9898.0,11115.0,10263.0,169.0,47.0,255.0
pasta_rotini_t3,7275.0,8181.0,13021.0,166.0,48.0,255.0
pasta_rotini_t4,8858.0,9922.0,12122.0,171.0,46.0,255.0
pasta_rotini_t5,9579.0,12143.0,12694.0,167.0,42.0,255.0
pvc_1_t1,14988.0,15089.0,9224.0,169.0,42.0,255.0
pvc_1_t2,13843.0,15923.0,16327.0,158.0,48.0,255.0
pvc_1_t3,14218.0,15907.0,16370.0,158.0,44.0,255.0
pvc_1_t4,14071.0,15882.0,16352.0,158.0,39.0,255.0
pvc_1_t5,13997.0,15949.0,16350.0,158.0,41.0,255.0
pvc_2_t1,13144.0,12914.0,15309.0,150.0,47.0,255.0
pvc_2_t2,13506.0,9383.0,15589.0,157.0,45.0,255.0
pvc_2_t3,13085.0,8667.0,15591.0,157.0,48.0,255.0
pvc_2_t4,13166.0,15230.0,15541.0,161.0,42.0,255.0
